Transaction_ID,Sale_Date,Car_Brand,Car_Model,Model_Year,Car_Type,Engine_Type,Color,Base_Price_NET,Tax_Rate (%),Tax_Amount,Total_Price_GROSS,Discount (%),Final_Price_GROSS,Customer_Age,Customer_Gender,Region,Salesperson_ID,Days_In_Inventory,Campaign_Name,Financed,Financing_Partner,Profit_Margin (%)
T0898,2024-02-05,Ford,Focus,2020,Sedan,Hybrid,Red,243888,23,56094.24,299982.24,10,269984.02,57,Female,Poznan,S114,19,AutumnSales,No,None,15.49
T0899,2024-09-17,Volkswagen,Passat,2023,Sedan,Electric,Black,231519,23,53249.37,284768.37,0,284768.37,32,Male,Warsaw,S193,110,SummerDeals,Yes,CreditPlus,7.63
T0900,2024-01-04,Hyundai,Santa Fe,2022,SUV,Hybrid,Blue,72777,23,16738.71,89515.70999999999,0,89515.71,59,Female,Wroclaw,S181,114,Spring2024,No,None,9.92
T0901,2024-02-16,Toyota,RAV4,2022,Coupe,Petrol,White,213198,23,49035.54,262233.54,7,243877.19,36,Female,Poznan,S109,106,None,No,None,14.01
T0902,2024-07-29,BMW,X5,2023,Sedan,Petrol,Blue,60857,23,13997.11,74854.11,5,71111.4,35,Male,Krakow,S101,84,None,Yes,CreditPlus,13.16
T0903,2024-01-24,Ford,Focus,2024,SUV,Hybrid,Black,122994,23,28288.62,151282.62,10,136154.36,30,Male,Poznan,S174,80,None,Yes,CreditPlus,10.65
T0904,2024-11-18,BMW,3 Series,2023,Sedan,Diesel,Blue,196719,23,45245.37,241964.37,7,225026.86,25,Female,Wroclaw,S149,69,SummerDeals,No,None,6.75
T0905,2024-09-08,Ford,Mondeo,2021,SUV,Petrol,Blue,248640,23,57187.2,305827.2,10,275244.48,46,Male,Wroclaw,S178,34,None,Yes,None,12.83
T0906,2024-01-20,Volkswagen,Passat,2022,Coupe,Petrol,Gray,175222,23,40301.06,215523.06,0,215523.06,43,Female,Poznan,S190,14,AutumnSales,No,None,15.11
T0907,2024-09-26,BMW,3 Series,2021,Sedan,Hybrid,Gray,109138,23,25101.74,134239.74,3,130212.55,44,Male,Gdansk,S138,70,SummerDeals,No,None,7.31
T0908,2024-08-11,Ford,Mondeo,2024,Sedan,Petrol,Black,75436,23,17350.28,92786.28,7,86291.24,64,Female,Warsaw,S110,55,SummerDeals,Yes,None,14.92
T0909,2024-04-14,Ford,Focus,2020,Hatchback,Petrol,Gray,85857,23,19747.11,105604.11,3,102435.99,34,Female,Krakow,S119,120,WinterClearance,No,None,8.03
T0910,2024-01-06,Toyota,Camry,2020,SUV,Hybrid,Black,227628,23,52354.44,279982.44,3,271582.97,67,Male,Warsaw,S154,44,None,Yes,CreditPlus,14.52
T0911,2024-04-01,Ford,Mondeo,2024,SUV,Electric,Black,120315,23,27672.45,147987.45,10,133188.71,68,Female,Poznan,S147,25,None,No,None,17.65
T0912,2024-11-05,BMW,X5,2020,Hatchback,Diesel,Silver,223020,23,51294.6,274314.6,10,246883.14,55,Female,Wroclaw,S141,108,Spring2024,Yes,LeasingPro,16.95
T0913,2024-08-04,Toyota,Camry,2021,Hatchback,Hybrid,White,71353,23,16411.19,87764.19,10,78987.77,64,Female,Poznan,S175,95,SummerDeals,Yes,LeasingPro,15.41
T0914,2024-10-19,Ford,Mondeo,2024,SUV,Petrol,Blue,66611,23,15320.53,81931.53,7,76196.32,33,Male,Krakow,S131,57,SummerDeals,Yes,CreditPlus,11.76
T0915,2024-11-11,BMW,5 Series,2020,Hatchback,Hybrid,Red,141212,23,32478.76,173690.76,0,173690.76,66,Female,Gdansk,S184,55,Spring2024,Yes,AutoFin,14.14
T0916,2024-06-12,Ford,Kuga,2024,Sedan,Hybrid,Gray,85393,23,19640.39,105033.39,0,105033.39,47,Male,Gdansk,S129,28,AutumnSales,Yes,LeasingPro,17.14
T0917,2024-03-12,BMW,3 Series,2023,Hatchback,Diesel,Silver,87356,23,20091.88,107447.88,3,104224.44,57,Male,Krakow,S152,12,Spring2024,Yes,None,17.88
T0918,2024-10-29,BMW,X5,2020,Hatchback,Hybrid,Red,175765,23,40425.95,216190.95,5,205381.4,59,Male,Wroclaw,S108,102,WinterClearance,Yes,None,5.33
T0919,2024-08-15,Volkswagen,Tiguan,2023,Coupe,Electric,Red,120323,23,27674.29,147997.29,10,133197.56,67,Female,Gdansk,S109,38,AutumnSales,No,None,14.21
T0920,2024-05-01,Hyundai,Tucson,2022,Hatchback,Petrol,Blue,201737,23,46399.51,248136.51,10,223322.86,53,Male,Gdansk,S129,63,SummerDeals,Yes,LeasingPro,5.13
T0921,2024-06-17,Hyundai,Santa Fe,2020,Sedan,Petrol,Black,93509,23,21507.07,115016.07,5,109265.27,70,Female,Krakow,S151,55,SummerDeals,No,None,17.13
T0922,2024-02-26,BMW,5 Series,2021,Sedan,Petrol,Red,103119,23,23717.37,126836.37,3,123031.28,54,Female,Gdansk,S168,5,SummerDeals,Yes,AutoFin,10.21
T0923,2024-08-01,Toyota,Corolla,2022,Sedan,Petrol,Red,151311,23,34801.53,186112.53,0,186112.53,45,Male,Gdansk,S186,42,AutumnSales,No,None,9.71
T0924,2024-07-25,Ford,Focus,2021,SUV,Electric,Gray,99717,23,22934.91,122651.91,5,116519.31,36,Female,Krakow,S135,107,WinterClearance,Yes,AutoFin,8.4
T0925,2024-09-25,BMW,3 Series,2021,SUV,Hybrid,Red,187921,23,43221.83,231142.83000000002,3,224208.55,34,Female,Wroclaw,S102,23,SummerDeals,No,None,13.34
T0926,2024-12-21,BMW,X5,2022,SUV,Diesel,White,106234,23,24433.82,130667.82,3,126747.79,41,Female,Krakow,S117,67,SummerDeals,Yes,BankPolska,9.91
T0927,2024-08-12,Toyota,RAV4,2020,SUV,Hybrid,White,105129,23,24179.67,129308.67,7,120257.06,44,Female,Poznan,S126,38,SummerDeals,Yes,None,14.72
T0928,2024-01-16,Toyota,RAV4,2020,Hatchback,Electric,White,110233,23,25353.59,135586.59,5,128807.26,44,Female,Krakow,S156,25,AutumnSales,Yes,CreditPlus,9.76
T0929,2024-10-12,Volkswagen,Passat,2024,SUV,Electric,Black,86439,23,19880.97,106319.97,5,101003.97,58,Male,Warsaw,S126,91,WinterClearance,Yes,CreditPlus,19.46
T0930,2024-01-15,Volkswagen,Golf,2020,Coupe,Petrol,Black,180055,23,41412.65,221467.65,0,221467.65,28,Male,Poznan,S122,16,SummerDeals,Yes,BankPolska,19.38
T0931,2024-06-05,Ford,Mondeo,2024,Hatchback,Hybrid,Gray,155378,23,35736.94,191114.94,0,191114.94,60,Female,Wroclaw,S130,103,SummerDeals,No,None,15.49
T0932,2024-08-08,BMW,3 Series,2020,Coupe,Electric,Black,129526,23,29790.98,159316.98,7,148164.79,27,Female,Krakow,S149,81,WinterClearance,No,None,19.05
T0933,2024-11-17,BMW,5 Series,2023,Hatchback,Diesel,Blue,87074,23,20027.02,107101.02,7,99603.95,26,Female,Poznan,S188,70,Spring2024,No,None,12.76
T0934,2024-09-26,Hyundai,Santa Fe,2024,SUV,Diesel,Blue,235465,23,54156.95,289621.95,10,260659.76,25,Male,Gdansk,S194,107,WinterClearance,No,None,18.09
T0935,2024-09-15,Toyota,Camry,2020,Coupe,Petrol,Black,230753,23,53073.19,283826.19,5,269634.88,50,Female,Poznan,S134,119,WinterClearance,No,None,7.59
T0936,2024-08-14,BMW,X5,2022,SUV,Electric,Silver,171062,23,39344.26,210406.26,0,210406.26,50,Female,Poznan,S195,15,WinterClearance,No,None,18.71
T0937,2024-08-29,Volkswagen,Golf,2024,Hatchback,Diesel,Silver,228801,23,52624.23,281425.23,0,281425.23,60,Male,Krakow,S189,6,None,Yes,BankPolska,15.43
T0938,2024-06-12,Ford,Focus,2023,Sedan,Diesel,Gray,148841,23,34233.43,183074.43,0,183074.43,34,Male,Gdansk,S131,5,None,No,None,11.41
T0939,2024-12-14,Volkswagen,Golf,2022,Sedan,Diesel,Silver,71147,23,16363.81,87510.81,0,87510.81,68,Female,Warsaw,S140,1,WinterClearance,Yes,CreditPlus,12.94
T0940,2024-03-10,Ford,Kuga,2020,Sedan,Diesel,Red,165474,23,38059.02,203533.02,5,193356.37,57,Male,Warsaw,S156,43,Spring2024,No,None,19.46
T0941,2024-04-07,Volkswagen,Golf,2022,Hatchback,Diesel,White,124231,23,28573.13,152804.13,5,145163.92,29,Male,Warsaw,S119,90,AutumnSales,No,None,17.77
T0942,2024-12-03,Hyundai,Santa Fe,2020,Hatchback,Electric,Blue,219137,23,50401.51,269538.51,5,256061.58,70,Female,Warsaw,S102,93,AutumnSales,No,None,11.71
T0943,2024-10-07,Toyota,Camry,2020,SUV,Hybrid,Blue,244490,23,56232.7,300722.7,5,285686.57,57,Female,Wroclaw,S179,90,WinterClearance,No,None,13.4
T0944,2024-08-17,Volkswagen,Passat,2021,Coupe,Diesel,White,60651,23,13949.73,74600.73,10,67140.66,26,Female,Warsaw,S179,20,AutumnSales,No,None,12.98
T0945,2024-05-24,BMW,5 Series,2023,Hatchback,Hybrid,Gray,88464,23,20346.72,108810.72,10,97929.65,43,Female,Warsaw,S139,114,WinterClearance,Yes,None,5.52
T0946,2024-03-13,Toyota,RAV4,2021,Hatchback,Hybrid,Silver,186560,23,42908.8,229468.8,3,222584.74,57,Female,Poznan,S101,21,None,Yes,AutoFin,15.78
T0947,2024-09-30,BMW,5 Series,2023,SUV,Electric,Red,172387,23,39649.01,212036.01,3,205674.93,41,Male,Wroclaw,S184,31,WinterClearance,No,None,15.34
T0948,2024-12-12,Ford,Kuga,2024,Sedan,Diesel,Blue,114757,23,26394.11,141151.11,7,131270.53,35,Male,Krakow,S136,42,SummerDeals,No,None,13.17
T0949,2024-01-01,Hyundai,Santa Fe,2024,Coupe,Diesel,White,73411,23,16884.53,90295.53,10,81265.98,26,Male,Wroclaw,S187,50,WinterClearance,No,None,6.28
T0950,2024-01-18,Volkswagen,Tiguan,2020,SUV,Electric,Gray,249691,23,57428.93,307119.93,10,276407.94,48,Male,Poznan,S170,75,WinterClearance,Yes,LeasingPro,6.0
T0951,2024-03-01,Volkswagen,Tiguan,2022,SUV,Petrol,Silver,110836,23,25492.28,136328.28,10,122695.45,51,Female,Poznan,S152,29,AutumnSales,No,None,5.45
T0952,2024-02-21,Toyota,Corolla,2020,Hatchback,Diesel,Red,117526,23,27030.98,144556.98,10,130101.28,29,Male,Krakow,S187,78,WinterClearance,No,None,13.03
T0953,2024-08-18,Volkswagen,Tiguan,2021,Coupe,Diesel,Gray,100113,23,23025.99,123138.99,5,116982.04,40,Male,Warsaw,S126,111,None,Yes,LeasingPro,13.29
T0954,2024-05-11,Volkswagen,Golf,2020,SUV,Electric,Red,101896,23,23436.08,125332.08,7,116558.83,69,Female,Warsaw,S125,67,AutumnSales,No,None,11.63
T0955,2024-07-16,BMW,3 Series,2023,Hatchback,Diesel,Black,170636,23,39246.28,209882.28,7,195190.52,66,Male,Krakow,S145,98,AutumnSales,No,None,6.2
T0956,2024-03-07,BMW,5 Series,2022,Sedan,Diesel,Blue,94389,23,21709.47,116098.47,10,104488.62,57,Male,Gdansk,S154,45,SummerDeals,Yes,BankPolska,12.24
T0957,2024-03-14,Hyundai,Santa Fe,2020,SUV,Petrol,White,81549,23,18756.27,100305.27,7,93283.9,32,Male,Wroclaw,S145,42,SummerDeals,No,None,15.37
T0958,2024-03-04,Volkswagen,Passat,2022,Hatchback,Hybrid,Black,92090,23,21180.7,113270.7,0,113270.7,36,Male,Krakow,S136,94,WinterClearance,Yes,None,6.44
T0959,2024-01-30,Ford,Focus,2021,SUV,Petrol,White,181443,23,41731.89,223174.89,5,212016.15,44,Male,Gdansk,S110,108,None,Yes,CreditPlus,12.35
T0960,2024-06-15,Volkswagen,Passat,2020,Sedan,Petrol,White,144667,23,33273.41,177940.41,0,177940.41,63,Male,Wroclaw,S140,16,WinterClearance,Yes,LeasingPro,12.67
T0961,2024-06-05,Ford,Focus,2023,Sedan,Electric,Silver,140266,23,32261.18,172527.18,5,163900.82,41,Male,Warsaw,S168,23,Spring2024,No,None,19.67
T0962,2024-03-22,Hyundai,i30,2022,Hatchback,Hybrid,Blue,62096,23,14282.08,76378.08,3,74086.74,57,Female,Krakow,S135,39,None,Yes,AutoFin,11.27
T0963,2024-05-11,Toyota,RAV4,2023,Hatchback,Petrol,Silver,123970,23,28513.1,152483.1,10,137234.79,43,Female,Gdansk,S145,49,WinterClearance,Yes,None,12.78
T0964,2024-03-10,Volkswagen,Passat,2020,Hatchback,Electric,White,68647,23,15788.81,84435.81,7,78525.3,58,Male,Krakow,S133,65,Spring2024,Yes,LeasingPro,18.19
T0965,2024-11-19,Toyota,RAV4,2023,Hatchback,Petrol,Red,168659,23,38791.57,207450.57,5,197078.04,65,Male,Krakow,S130,32,AutumnSales,Yes,BankPolska,7.52
T0966,2024-08-06,Ford,Kuga,2023,Coupe,Electric,Red,81613,23,18770.99,100383.99,5,95364.79,54,Female,Warsaw,S137,84,SummerDeals,Yes,None,12.9
T0967,2024-05-08,BMW,5 Series,2022,Coupe,Diesel,Red,246178,23,56620.94,302798.94,3,293714.97,26,Female,Krakow,S157,43,SummerDeals,No,None,7.0
T0968,2024-09-11,BMW,X5,2021,Coupe,Petrol,Silver,172247,23,39616.81,211863.81,7,197033.34,36,Male,Warsaw,S131,113,Spring2024,No,None,15.08
T0969,2024-03-05,Toyota,Corolla,2021,Sedan,Hybrid,Red,200735,23,46169.05,246904.05,0,246904.05,36,Male,Wroclaw,S124,60,WinterClearance,No,None,9.38
T0970,2024-11-02,Ford,Kuga,2020,Sedan,Hybrid,White,104135,23,23951.05,128086.05,7,119120.03,63,Male,Wroclaw,S131,29,Spring2024,Yes,LeasingPro,18.76
T0971,2024-06-09,Ford,Focus,2022,SUV,Diesel,Black,113453,23,26094.19,139547.19,10,125592.47,62,Male,Poznan,S170,6,AutumnSales,No,None,15.56
T0972,2024-05-11,Volkswagen,Passat,2022,SUV,Diesel,Red,122853,23,28256.19,151109.19,5,143553.73,34,Female,Warsaw,S104,12,AutumnSales,Yes,None,13.5
T0973,2024-04-14,Volkswagen,Golf,2022,Coupe,Diesel,Silver,66999,23,15409.77,82408.77,7,76640.16,67,Female,Warsaw,S118,46,Spring2024,No,None,16.96
T0974,2024-03-15,Ford,Kuga,2022,SUV,Diesel,Red,186976,23,43004.48,229980.48,5,218481.46,60,Male,Warsaw,S172,68,WinterClearance,No,None,15.64
T0975,2024-02-19,Hyundai,Santa Fe,2024,Sedan,Diesel,Gray,214228,23,49272.44,263500.44,3,255595.43,34,Male,Wroclaw,S194,116,WinterClearance,Yes,CreditPlus,11.42
T0976,2024-10-08,Volkswagen,Passat,2024,Hatchback,Diesel,Black,240488,23,55312.24,295800.24,5,281010.23,65,Male,Gdansk,S193,86,WinterClearance,No,None,16.27
T0977,2024-05-30,Ford,Focus,2022,Hatchback,Hybrid,Red,157776,23,36288.48,194064.48,7,180479.97,38,Female,Krakow,S157,58,WinterClearance,No,None,9.26
T0978,2024-12-31,Volkswagen,Golf,2022,Coupe,Electric,Black,71164,23,16367.72,87531.72,0,87531.72,50,Male,Krakow,S175,54,WinterClearance,No,None,6.84
T0979,2024-11-18,Hyundai,Santa Fe,2021,Coupe,Diesel,Gray,100045,23,23010.35,123055.35,0,123055.35,33,Male,Gdansk,S171,24,SummerDeals,Yes,AutoFin,18.54
T0980,2024-03-18,Ford,Kuga,2020,Coupe,Petrol,Blue,147512,23,33927.76,181439.76,5,172367.77,31,Female,Poznan,S127,96,AutumnSales,Yes,AutoFin,19.65
T0981,2024-09-06,BMW,5 Series,2023,Hatchback,Electric,Gray,164924,23,37932.52,202856.52,5,192713.69,42,Female,Krakow,S175,71,SummerDeals,No,None,15.7
T0982,2024-12-07,Ford,Kuga,2023,SUV,Electric,Silver,183256,23,42148.88,225404.88,7,209626.54,47,Male,Krakow,S127,48,SummerDeals,Yes,BankPolska,8.02
T0983,2024-07-20,BMW,X5,2020,Sedan,Electric,White,227282,23,52274.86,279556.86,7,259987.88,59,Female,Warsaw,S106,67,AutumnSales,Yes,None,15.7
T0984,2024-07-25,BMW,5 Series,2020,Hatchback,Electric,Red,88939,23,20455.97,109394.97,0,109394.97,47,Male,Poznan,S190,24,SummerDeals,Yes,AutoFin,7.18
T0985,2024-12-27,Volkswagen,Golf,2020,Coupe,Petrol,Gray,219633,23,50515.59,270148.58999999997,7,251238.19,37,Female,Wroclaw,S178,52,AutumnSales,No,None,11.51
T0986,2024-05-23,BMW,X5,2020,Hatchback,Electric,White,180631,23,41545.13,222176.13,10,199958.52,38,Female,Gdansk,S106,47,Spring2024,No,None,13.54
T0987,2024-05-17,Ford,Focus,2022,Hatchback,Hybrid,Silver,233014,23,53593.22,286607.22,3,278009.0,51,Male,Gdansk,S170,92,AutumnSales,No,None,18.37
T0988,2024-04-22,BMW,3 Series,2022,Sedan,Hybrid,Red,72345,23,16639.35,88984.35,0,88984.35,66,Male,Warsaw,S195,41,WinterClearance,No,None,7.09
T0989,2024-06-23,Volkswagen,Tiguan,2023,Coupe,Hybrid,Blue,114947,23,26437.81,141384.81,7,131487.87,46,Male,Gdansk,S191,63,Spring2024,Yes,BankPolska,10.74
T0990,2024-11-16,BMW,3 Series,2022,Hatchback,Diesel,White,88475,23,20349.25,108824.25,5,103383.04,65,Male,Warsaw,S111,120,AutumnSales,No,None,9.12
T0991,2024-08-05,BMW,5 Series,2021,Hatchback,Diesel,Blue,144797,23,33303.31,178100.31,5,169195.29,29,Male,Warsaw,S159,101,Spring2024,Yes,None,6.37
T0992,2024-05-15,Toyota,Corolla,2024,Sedan,Electric,Silver,220529,23,50721.67,271250.67,7,252263.12,53,Male,Krakow,S121,107,None,Yes,CreditPlus,15.72
T0993,2024-10-31,Ford,Mondeo,2022,Hatchback,Hybrid,White,75622,23,17393.06,93015.06,5,88364.31,44,Male,Poznan,S178,58,AutumnSales,No,None,19.96
T0994,2024-09-26,Ford,Focus,2024,Coupe,Petrol,Black,140078,23,32217.94,172295.94,5,163681.14,43,Male,Poznan,S167,117,AutumnSales,No,None,8.25
T0995,2024-02-02,Ford,Focus,2020,Coupe,Electric,White,104732,23,24088.36,128820.36,5,122379.34,30,Male,Warsaw,S187,13,None,Yes,AutoFin,17.98
T0996,2024-06-11,Volkswagen,Passat,2024,SUV,Petrol,White,211701,23,48691.23,260392.23,10,234353.01,68,Male,Poznan,S168,114,AutumnSales,Yes,BankPolska,15.45
T0997,2024-10-15,Toyota,Corolla,2023,SUV,Electric,Blue,230656,23,53050.88,283706.88,5,269521.54,28,Male,Gdansk,S177,89,WinterClearance,No,None,13.02
T0998,2024-07-24,Ford,Kuga,2021,Sedan,Petrol,Blue,233213,23,53638.99,286851.99,3,278246.43,70,Male,Poznan,S161,95,Spring2024,Yes,LeasingPro,14.71
T0999,2024-06-21,Volkswagen,Golf,2020,Sedan,Hybrid,Silver,183409,23,42184.07,225593.07,3,218825.28,59,Female,Warsaw,S160,16,Spring2024,No,None,7.93
T1000,2024-04-06,Ford,Kuga,2021,Coupe,Petrol,Red,137121,23,31537.83,168658.83000000002,3,163599.07,49,Female,Gdansk,S159,73,Spring2024,No,None,13.18
